Epoch 318: Reached 5000 samples, ending early with 5011 samples.
Epoch 318, Mean Reward: 314.44
Epoch 319: Reached 5000 samples, ending early with 5017 samples.
Epoch 319, Mean Reward: 305.31
Epoch 320: Reached 5000 samples, ending early with 5058 samples.
Epoch 320, Mean Reward: 322.14
Epoch 321: Reached 5000 samples, ending early with 5001 samples.
Epoch 321, Mean Reward: 321.62
Epoch 322: Reached 5000 samples, ending early with 5044 samples.
Epoch 322, Mean Reward: 311.69
Epoch 323: Reached 5000 samples, ending early with 5018 samples.
Epoch 323, Mean Reward: 324.80
Epoch 324: Reached 5000 samples, ending early with 5055 samples.
Epoch 324, Mean Reward: 332.45
Epoch 325: Reached 5000 samples, ending early with 5017 samples.
Epoch 325, Mean Reward: 318.09
Epoch 326: Reached 5000 samples, ending early with 5017 samples.
Epoch 326, Mean Reward: 316.21
Epoch 327: Reached 5000 samples, ending early with 5094 samples.
Epoch 327, Mean Reward: 331.46
Epoch 328: Reached 5000 samples, ending early with 5069 samples.
Epoch 328, Mean Reward: 310.69
Epoch 329: Reached 5000 samples, ending early with 5034 samples.
Epoch 329, Mean Reward: 314.06
Epoch 330: Reached 5000 samples, ending early with 5138 samples.
Epoch 330, Mean Reward: 334.74
Epoch 331: Reached 5000 samples, ending early with 5002 samples.
Epoch 331, Mean Reward: 314.85
Epoch 332: Reached 5000 samples, ending early with 5052 samples.
Epoch 332, Mean Reward: 320.36
Epoch 333: Reached 5000 samples, ending early with 5081 samples.
Eval at 1604382 samples: 315.26
Epoch 333, Mean Reward: 320.86
Epoch 334: Reached 5000 samples, ending early with 5042 samples.
Epoch 334, Mean Reward: 307.58
Epoch 335: Reached 5000 samples, ending early with 5068 samples.
Epoch 335, Mean Reward: 316.41
Epoch 336: Reached 5000 samples, ending early with 5005 samples.
Epoch 336, Mean Reward: 317.50
Epoch 337: Reached 5000 samples, ending early with 5049 samples.
Epoch 337, Mean Reward: 324.42
Epoch 338: Reached 5000 samples, ending early with 5052 samples.
Epoch 338, Mean Reward: 330.75
Epoch 339: Reached 5000 samples, ending early with 5020 samples.
Epoch 339, Mean Reward: 325.51
Epoch 340: Reached 5000 samples, ending early with 5037 samples.
Epoch 340, Mean Reward: 310.62
Epoch 341: Reached 5000 samples, ending early with 5013 samples.
Epoch 341, Mean Reward: 328.04
Epoch 342: Reached 5000 samples, ending early with 5040 samples.
Epoch 342, Mean Reward: 299.76
Epoch 343: Reached 5000 samples, ending early with 5020 samples.
Epoch 343, Mean Reward: 331.94
Epoch 344: Reached 5000 samples, ending early with 5029 samples.
Epoch 344, Mean Reward: 317.71
Epoch 345: Reached 5000 samples, ending early with 5045 samples.
Epoch 345, Mean Reward: 318.18
Epoch 346: Reached 5000 samples, ending early with 5015 samples.
Epoch 346, Mean Reward: 299.20
Epoch 347: Reached 5000 samples, ending early with 5045 samples.
Epoch 347, Mean Reward: 325.36
Epoch 348: Reached 5000 samples, ending early with 5030 samples.
Epoch 348, Mean Reward: 313.21
Epoch 349: Reached 5000 samples, ending early with 5064 samples.
Epoch 349, Mean Reward: 310.53
Epoch 350: Reached 5000 samples, ending early with 5039 samples.
Epoch 350, Mean Reward: 307.61
Epoch 351: Reached 5000 samples, ending early with 5073 samples.
Epoch 351, Mean Reward: 315.67
Epoch 352: Reached 5000 samples, ending early with 5002 samples.
Eval at 1700070 samples: 347.04
Epoch 352, Mean Reward: 327.20
Epoch 353: Reached 5000 samples, ending early with 5027 samples.
Epoch 353, Mean Reward: 328.95
Epoch 354: Reached 5000 samples, ending early with 5063 samples.
Epoch 354, Mean Reward: 330.12
Epoch 355: Reached 5000 samples, ending early with 5016 samples.
Epoch 355, Mean Reward: 305.13
Epoch 356: Reached 5000 samples, ending early with 5008 samples.
Epoch 356, Mean Reward: 328.95
Epoch 357: Reached 5000 samples, ending early with 5026 samples.
Epoch 357, Mean Reward: 321.00
Epoch 358: Reached 5000 samples, ending early with 5005 samples.
Epoch 358, Mean Reward: 328.95
Epoch 359: Reached 5000 samples, ending early with 5030 samples.
Epoch 359, Mean Reward: 312.82
Epoch 360: Reached 5000 samples, ending early with 5051 samples.
Epoch 360, Mean Reward: 326.65
Epoch 361: Reached 5000 samples, ending early with 5046 samples.
Epoch 361, Mean Reward: 324.52
Epoch 362: Reached 5000 samples, ending early with 5058 samples.
Epoch 362, Mean Reward: 320.58
Epoch 363: Reached 5000 samples, ending early with 5036 samples.
Epoch 363, Mean Reward: 317.24
Epoch 364: Reached 5000 samples, ending early with 5042 samples.
Epoch 364, Mean Reward: 317.78
Epoch 365: Reached 5000 samples, ending early with 5039 samples.
Epoch 365, Mean Reward: 319.53
Epoch 366: Reached 5000 samples, ending early with 5057 samples.
Epoch 366, Mean Reward: 327.46
Epoch 367: Reached 5000 samples, ending early with 5026 samples.
Epoch 367, Mean Reward: 311.75
Epoch 368: Reached 5000 samples, ending early with 5070 samples.
Epoch 368, Mean Reward: 325.92
Epoch 369: Reached 5000 samples, ending early with 5039 samples.
Epoch 369, Mean Reward: 302.34
Epoch 370: Reached 5000 samples, ending early with 5014 samples.
Epoch 370, Mean Reward: 316.55
Epoch 371: Reached 5000 samples, ending early with 5048 samples.
Epoch 371, Mean Reward: 311.79
Epoch 372: Reached 5000 samples, ending early with 5053 samples.
Eval at 1800824 samples: 315.45
Epoch 372, Mean Reward: 318.97
Epoch 373: Reached 5000 samples, ending early with 5018 samples.
Epoch 373, Mean Reward: 304.66
Epoch 374: Reached 5000 samples, ending early with 5011 samples.
Epoch 374, Mean Reward: 304.51
Epoch 375: Reached 5000 samples, ending early with 5043 samples.
Epoch 375, Mean Reward: 323.40
Epoch 376: Reached 5000 samples, ending early with 5041 samples.
Epoch 376, Mean Reward: 331.13
Epoch 377: Reached 5000 samples, ending early with 5029 samples.
Epoch 377, Mean Reward: 328.66
Epoch 378: Reached 5000 samples, ending early with 5059 samples.
Epoch 378, Mean Reward: 325.31
Epoch 379: Reached 5000 samples, ending early with 5063 samples.
Epoch 379, Mean Reward: 315.13
Epoch 380: Reached 5000 samples, ending early with 5015 samples.
Epoch 380, Mean Reward: 338.68
Epoch 381: Reached 5000 samples, ending early with 5006 samples.
Epoch 381, Mean Reward: 339.82
Epoch 382: Reached 5000 samples, ending early with 5039 samples.
Epoch 382, Mean Reward: 322.92
Epoch 383: Reached 5000 samples, ending early with 5068 samples.
Epoch 383, Mean Reward: 329.30
Epoch 384: Reached 5000 samples, ending early with 5030 samples.
Epoch 384, Mean Reward: 317.96
Epoch 385: Reached 5000 samples, ending early with 5035 samples.
Epoch 385, Mean Reward: 322.09
Epoch 386: Reached 5000 samples, ending early with 5020 samples.
Epoch 386, Mean Reward: 320.76
Epoch 387: Reached 5000 samples, ending early with 5051 samples.
Epoch 387, Mean Reward: 312.55
Epoch 388: Reached 5000 samples, ending early with 5012 samples.
Epoch 388, Mean Reward: 323.69
Epoch 389: Reached 5000 samples, ending early with 5032 samples.
Epoch 389, Mean Reward: 337.51
Epoch 390: Reached 5000 samples, ending early with 5038 samples.
Epoch 390, Mean Reward: 316.40
Epoch 391: Reached 5000 samples, ending early with 5009 samples.
Epoch 391, Mean Reward: 310.92
Epoch 392: Reached 5000 samples, ending early with 5013 samples.
Eval at 1901456 samples: 318.22
Epoch 392, Mean Reward: 335.10
Epoch 393: Reached 5000 samples, ending early with 5001 samples.
Epoch 393, Mean Reward: 323.50
Epoch 394: Reached 5000 samples, ending early with 5063 samples.
Epoch 394, Mean Reward: 334.74
Epoch 395: Reached 5000 samples, ending early with 5034 samples.
Epoch 395, Mean Reward: 326.78
Epoch 396: Reached 5000 samples, ending early with 5075 samples.
Epoch 396, Mean Reward: 317.45
Epoch 397: Reached 5000 samples, ending early with 5025 samples.
Epoch 397, Mean Reward: 329.40
Epoch 398: Reached 5000 samples, ending early with 5013 samples.
Epoch 398, Mean Reward: 333.86
Epoch 399: Reached 5000 samples, ending early with 5066 samples.
Epoch 399, Mean Reward: 333.50
Epoch 400: Reached 5000 samples, ending early with 5013 samples.
Epoch 400, Mean Reward: 328.35
Epoch 401: Reached 5000 samples, ending early with 5033 samples.
Epoch 401, Mean Reward: 323.57
Epoch 402: Reached 5000 samples, ending early with 5045 samples.
Epoch 402, Mean Reward: 330.74
Epoch 403: Reached 5000 samples, ending early with 5027 samples.
Epoch 403, Mean Reward: 309.01
Epoch 404: Reached 5000 samples, ending early with 5058 samples.
Epoch 404, Mean Reward: 313.72
Epoch 405: Reached 5000 samples, ending early with 5055 samples.
Epoch 405, Mean Reward: 339.76
Epoch 406: Reached 5000 samples, ending early with 5063 samples.
Epoch 406, Mean Reward: 314.13
Epoch 407: Reached 5000 samples, ending early with 5038 samples.
Epoch 407, Mean Reward: 318.96
Epoch 408: Reached 5000 samples, ending early with 5025 samples.
Epoch 408, Mean Reward: 329.38
Epoch 409: Reached 5000 samples, ending early with 5061 samples.
Epoch 409, Mean Reward: 321.55
Epoch 410: Reached 5000 samples, ending early with 5021 samples.
Epoch 410, Mean Reward: 314.23
Epoch 411: Reached 5000 samples, ending early with 5080 samples.
Epoch 411, Mean Reward: 330.15
Epoch 412: Reached 5000 samples, ending early with 5046 samples.
Eval at 2002298 samples: 346.28
Epoch 412, Mean Reward: 318.52
Epoch 413: Reached 5000 samples, ending early with 5059 samples.
Epoch 413, Mean Reward: 304.19
Epoch 414: Reached 5000 samples, ending early with 5068 samples.
Epoch 414, Mean Reward: 304.31
Epoch 415: Reached 5000 samples, ending early with 5039 samples.
Epoch 415, Mean Reward: 342.47
Epoch 416: Reached 5000 samples, ending early with 5008 samples.
Epoch 416, Mean Reward: 346.75
Epoch 417: Reached 5000 samples, ending early with 5041 samples.
Epoch 417, Mean Reward: 331.70
Epoch 418: Reached 5000 samples, ending early with 5008 samples.
Epoch 418, Mean Reward: 319.82
Epoch 419: Reached 5000 samples, ending early with 5055 samples.
Epoch 419, Mean Reward: 329.00
Epoch 420: Reached 5000 samples, ending early with 5015 samples.
Epoch 420, Mean Reward: 329.37
Epoch 421: Reached 5000 samples, ending early with 5000 samples.
Epoch 421, Mean Reward: 331.88
Epoch 422: Reached 5000 samples, ending early with 5043 samples.
Epoch 422, Mean Reward: 328.23
Epoch 423: Reached 5000 samples, ending early with 5079 samples.
Epoch 423, Mean Reward: 316.77
Epoch 424: Reached 5000 samples, ending early with 5045 samples.
Epoch 424, Mean Reward: 318.88
Epoch 425: Reached 5000 samples, ending early with 5053 samples.
Epoch 425, Mean Reward: 317.25
Epoch 426: Reached 5000 samples, ending early with 5013 samples.
Epoch 426, Mean Reward: 323.95
Epoch 427: Reached 5000 samples, ending early with 5033 samples.
Epoch 427, Mean Reward: 327.69
Epoch 428: Reached 5000 samples, ending early with 5027 samples.
Epoch 428, Mean Reward: 327.80
Epoch 429: Reached 5000 samples, ending early with 5015 samples.
Epoch 429, Mean Reward: 325.64
Epoch 430: Reached 5000 samples, ending early with 5032 samples.
Epoch 430, Mean Reward: 326.79
Epoch 431: Reached 5000 samples, ending early with 5017 samples.
Epoch 431, Mean Reward: 310.12
Epoch 432: Reached 5000 samples, ending early with 5078 samples.
Eval at 2103026 samples: 315.43
Epoch 432, Mean Reward: 331.05
Epoch 433: Reached 5000 samples, ending early with 5007 samples.
Epoch 433, Mean Reward: 318.84
Epoch 434: Reached 5000 samples, ending early with 5021 samples.
Epoch 434, Mean Reward: 312.61
Epoch 435: Reached 5000 samples, ending early with 5007 samples.
Epoch 435, Mean Reward: 326.22
Epoch 436: Reached 5000 samples, ending early with 5043 samples.
Epoch 436, Mean Reward: 338.15
Epoch 437: Reached 5000 samples, ending early with 5073 samples.
Epoch 437, Mean Reward: 317.65
Epoch 438: Reached 5000 samples, ending early with 5006 samples.
Epoch 438, Mean Reward: 347.32
Epoch 439: Reached 5000 samples, ending early with 5058 samples.
Epoch 439, Mean Reward: 330.57
Epoch 440: Reached 5000 samples, ending early with 5019 samples.
Epoch 440, Mean Reward: 323.13
Epoch 441: Reached 5000 samples, ending early with 5001 samples.
Epoch 441, Mean Reward: 312.30
Epoch 442: Reached 5000 samples, ending early with 5009 samples.
Epoch 442, Mean Reward: 338.02
Epoch 443: Reached 5000 samples, ending early with 5027 samples.
Epoch 443, Mean Reward: 329.01
Epoch 444: Reached 5000 samples, ending early with 5017 samples.
Epoch 444, Mean Reward: 327.12
Epoch 445: Reached 5000 samples, ending early with 5020 samples.
Epoch 445, Mean Reward: 333.18
Epoch 446: Reached 5000 samples, ending early with 5080 samples.
Epoch 446, Mean Reward: 325.55
Epoch 447: Reached 5000 samples, ending early with 5028 samples.
Epoch 447, Mean Reward: 340.22
Epoch 448: Reached 5000 samples, ending early with 5018 samples.
Epoch 448, Mean Reward: 344.36
Epoch 449: Reached 5000 samples, ending early with 5083 samples.
Epoch 449, Mean Reward: 323.94
Epoch 450: Reached 5000 samples, ending early with 5017 samples.
Epoch 450, Mean Reward: 330.97
Epoch 451: Reached 5000 samples, ending early with 5012 samples.
Epoch 451, Mean Reward: 329.17
Epoch 452: Reached 5000 samples, ending early with 5011 samples.
Eval at 2203583 samples: 326.56
Epoch 452, Mean Reward: 333.42
Epoch 453: Reached 5000 samples, ending early with 5043 samples.
Epoch 453, Mean Reward: 343.34
Epoch 454: Reached 5000 samples, ending early with 5044 samples.
Epoch 454, Mean Reward: 312.79
Epoch 455: Reached 5000 samples, ending early with 5061 samples.
Epoch 455, Mean Reward: 333.00
Epoch 456: Reached 5000 samples, ending early with 5025 samples.
Epoch 456, Mean Reward: 321.33
Epoch 457: Reached 5000 samples, ending early with 5002 samples.
Epoch 457, Mean Reward: 314.43
Epoch 458: Reached 5000 samples, ending early with 5019 samples.
Epoch 458, Mean Reward: 342.49
Epoch 459: Reached 5000 samples, ending early with 5032 samples.
Epoch 459, Mean Reward: 350.63
Epoch 460: Reached 5000 samples, ending early with 5044 samples.
Epoch 460, Mean Reward: 330.12
Epoch 461: Reached 5000 samples, ending early with 5026 samples.
Epoch 461, Mean Reward: 338.73
Epoch 462: Reached 5000 samples, ending early with 5017 samples.
Epoch 462, Mean Reward: 326.75
Epoch 463: Reached 5000 samples, ending early with 5051 samples.
Epoch 463, Mean Reward: 326.54
Epoch 464: Reached 5000 samples, ending early with 5010 samples.
Epoch 464, Mean Reward: 345.32
Epoch 465: Reached 5000 samples, ending early with 5023 samples.
Epoch 465, Mean Reward: 332.13
Epoch 466: Reached 5000 samples, ending early with 5031 samples.
Epoch 466, Mean Reward: 325.06
Epoch 467: Reached 5000 samples, ending early with 5005 samples.
Epoch 467, Mean Reward: 334.20
Epoch 468: Reached 5000 samples, ending early with 5057 samples.
Epoch 468, Mean Reward: 330.43
Epoch 469: Reached 5000 samples, ending early with 5059 samples.
Epoch 469, Mean Reward: 344.48
Epoch 470: Reached 5000 samples, ending early with 5047 samples.
Epoch 470, Mean Reward: 345.64
Epoch 471: Reached 5000 samples, ending early with 5042 samples.
Epoch 471, Mean Reward: 331.41
Epoch 472: Reached 5000 samples, ending early with 5046 samples.
Eval at 2304267 samples: 321.09
Epoch 472, Mean Reward: 316.37
Epoch 473: Reached 5000 samples, ending early with 5017 samples.
Epoch 473, Mean Reward: 355.79
Epoch 474: Reached 5000 samples, ending early with 5038 samples.
Epoch 474, Mean Reward: 317.35
Epoch 475: Reached 5000 samples, ending early with 5099 samples.
Epoch 475, Mean Reward: 323.92
Epoch 476: Reached 5000 samples, ending early with 5010 samples.
Epoch 476, Mean Reward: 325.67
Epoch 477: Reached 5000 samples, ending early with 5007 samples.
Epoch 477, Mean Reward: 327.64
Epoch 478: Reached 5000 samples, ending early with 5093 samples.
Epoch 478, Mean Reward: 323.80
Epoch 479: Reached 5000 samples, ending early with 5011 samples.
Epoch 479, Mean Reward: 318.11
Epoch 480: Reached 5000 samples, ending early with 5025 samples.
Epoch 480, Mean Reward: 331.57
Epoch 481: Reached 5000 samples, ending early with 5023 samples.
Epoch 481, Mean Reward: 319.41
Epoch 482: Reached 5000 samples, ending early with 5007 samples.
Epoch 482, Mean Reward: 345.05
Epoch 483: Reached 5000 samples, ending early with 5024 samples.
Epoch 483, Mean Reward: 324.23
Epoch 484: Reached 5000 samples, ending early with 5006 samples.
Epoch 484, Mean Reward: 324.31
Epoch 485: Reached 5000 samples, ending early with 5030 samples.
Epoch 485, Mean Reward: 329.61
Epoch 486: Reached 5000 samples, ending early with 5043 samples.
Epoch 486, Mean Reward: 342.65
Epoch 487: Reached 5000 samples, ending early with 5046 samples.
Epoch 487, Mean Reward: 341.37
Epoch 488: Reached 5000 samples, ending early with 5059 samples.
Epoch 488, Mean Reward: 349.41
Epoch 489: Reached 5000 samples, ending early with 5018 samples.
Epoch 489, Mean Reward: 341.40
Epoch 490: Reached 5000 samples, ending early with 5059 samples.
Epoch 490, Mean Reward: 314.75
Epoch 491: Reached 5000 samples, ending early with 5048 samples.
Epoch 491, Mean Reward: 330.45
Epoch 492: Reached 5000 samples, ending early with 5079 samples.
Eval at 2405009 samples: 350.07
Epoch 492, Mean Reward: 322.77
Epoch 493: Reached 5000 samples, ending early with 5074 samples.
Epoch 493, Mean Reward: 342.91
Epoch 494: Reached 5000 samples, ending early with 5056 samples.
Epoch 494, Mean Reward: 323.30
Epoch 495: Reached 5000 samples, ending early with 5000 samples.
Epoch 495, Mean Reward: 310.65
Epoch 496: Reached 5000 samples, ending early with 5067 samples.
Epoch 496, Mean Reward: 341.12
Epoch 497: Reached 5000 samples, ending early with 5019 samples.
Epoch 497, Mean Reward: 327.90
Epoch 498: Reached 5000 samples, ending early with 5076 samples.
Epoch 498, Mean Reward: 333.90
Epoch 499: Reached 5000 samples, ending early with 5029 samples.
Epoch 499, Mean Reward: 345.43
Epoch 500: Reached 5000 samples, ending early with 5016 samples.
Epoch 500, Mean Reward: 333.60
Epoch 501: Reached 5000 samples, ending early with 5034 samples.
Epoch 501, Mean Reward: 328.80
Epoch 502: Reached 5000 samples, ending early with 5102 samples.
Epoch 502, Mean Reward: 334.14
Epoch 503: Reached 5000 samples, ending early with 5050 samples.
Epoch 503, Mean Reward: 323.91
Epoch 504: Reached 5000 samples, ending early with 5044 samples.
Epoch 504, Mean Reward: 332.19
Epoch 505: Reached 5000 samples, ending early with 5107 samples.
Epoch 505, Mean Reward: 333.17
Epoch 506: Reached 5000 samples, ending early with 5057 samples.
Epoch 506, Mean Reward: 311.66
Epoch 507: Reached 5000 samples, ending early with 5078 samples.
Epoch 507, Mean Reward: 344.60
Epoch 508: Reached 5000 samples, ending early with 5031 samples.
Epoch 508, Mean Reward: 321.72
Epoch 509: Reached 5000 samples, ending early with 5055 samples.
Epoch 509, Mean Reward: 336.85
Epoch 510: Reached 5000 samples, ending early with 5042 samples.
Epoch 510, Mean Reward: 320.92
Epoch 511: Reached 5000 samples, ending early with 5010 samples.
Eval at 2500956 samples: 347.30
Epoch 511, Mean Reward: 303.45
Epoch 512: Reached 5000 samples, ending early with 5035 samples.
Epoch 512, Mean Reward: 334.02
Epoch 513: Reached 5000 samples, ending early with 5077 samples.
Epoch 513, Mean Reward: 314.57
Epoch 514: Reached 5000 samples, ending early with 5072 samples.
Epoch 514, Mean Reward: 340.92
Epoch 515: Reached 5000 samples, ending early with 5037 samples.
Epoch 515, Mean Reward: 319.59
Epoch 516: Reached 5000 samples, ending early with 5020 samples.
Epoch 516, Mean Reward: 325.81
Epoch 517: Reached 5000 samples, ending early with 5018 samples.
Epoch 517, Mean Reward: 340.33
Epoch 518: Reached 5000 samples, ending early with 5047 samples.
Epoch 518, Mean Reward: 328.76
Epoch 519: Reached 5000 samples, ending early with 5012 samples.
Epoch 519, Mean Reward: 336.44
Epoch 520: Reached 5000 samples, ending early with 5053 samples.
Epoch 520, Mean Reward: 327.01
Epoch 521: Reached 5000 samples, ending early with 5045 samples.
Epoch 521, Mean Reward: 323.76
Epoch 522: Reached 5000 samples, ending early with 5066 samples.
Epoch 522, Mean Reward: 334.41
Epoch 523: Reached 5000 samples, ending early with 5039 samples.
Epoch 523, Mean Reward: 329.35
Epoch 524: Reached 5000 samples, ending early with 5061 samples.
Epoch 524, Mean Reward: 328.61
Epoch 525: Reached 5000 samples, ending early with 5059 samples.
Epoch 525, Mean Reward: 324.60
Epoch 526: Reached 5000 samples, ending early with 5051 samples.
Epoch 526, Mean Reward: 344.28
Epoch 527: Reached 5000 samples, ending early with 5052 samples.
Epoch 527, Mean Reward: 349.22
Epoch 528: Reached 5000 samples, ending early with 5010 samples.
Epoch 528, Mean Reward: 339.00
Epoch 529: Reached 5000 samples, ending early with 5098 samples.
Epoch 529, Mean Reward: 323.62
Epoch 530: Reached 5000 samples, ending early with 5031 samples.
Epoch 530, Mean Reward: 330.89
Epoch 531: Reached 5000 samples, ending early with 5011 samples.
Eval at 2601850 samples: 287.65
Epoch 531, Mean Reward: 316.94
Epoch 532: Reached 5000 samples, ending early with 5066 samples.
Epoch 532, Mean Reward: 321.82
Epoch 533: Reached 5000 samples, ending early with 5035 samples.
Epoch 533, Mean Reward: 315.70
Epoch 534: Reached 5000 samples, ending early with 5026 samples.
Epoch 534, Mean Reward: 326.49
Epoch 535: Reached 5000 samples, ending early with 5024 samples.
Epoch 535, Mean Reward: 327.86
Epoch 536: Reached 5000 samples, ending early with 5038 samples.
Epoch 536, Mean Reward: 345.00
Epoch 537: Reached 5000 samples, ending early with 5041 samples.
Epoch 537, Mean Reward: 346.52
Epoch 538: Reached 5000 samples, ending early with 5018 samples.
Epoch 538, Mean Reward: 333.42
Epoch 539: Reached 5000 samples, ending early with 5047 samples.
Epoch 539, Mean Reward: 334.75
Epoch 540: Reached 5000 samples, ending early with 5076 samples.
Epoch 540, Mean Reward: 331.86
Epoch 541: Reached 5000 samples, ending early with 5022 samples.
Epoch 541, Mean Reward: 324.52
Epoch 542: Reached 5000 samples, ending early with 5020 samples.
Epoch 542, Mean Reward: 340.45
Epoch 543: Reached 5000 samples, ending early with 5027 samples.
Epoch 543, Mean Reward: 332.57
Epoch 544: Reached 5000 samples, ending early with 5001 samples.
Epoch 544, Mean Reward: 330.57
Epoch 545: Reached 5000 samples, ending early with 5092 samples.
Epoch 545, Mean Reward: 339.34
Epoch 546: Reached 5000 samples, ending early with 5038 samples.
Epoch 546, Mean Reward: 338.98
Epoch 547: Reached 5000 samples, ending early with 5000 samples.
Epoch 547, Mean Reward: 330.79
Epoch 548: Reached 5000 samples, ending early with 5002 samples.
Epoch 548, Mean Reward: 320.31
Epoch 549: Reached 5000 samples, ending early with 5020 samples.
Epoch 549, Mean Reward: 312.56
Epoch 550: Reached 5000 samples, ending early with 5044 samples.
Epoch 550, Mean Reward: 326.95
Epoch 551: Reached 5000 samples, ending early with 5033 samples.
Eval at 2702520 samples: 347.68
Epoch 551, Mean Reward: 330.28
Epoch 552: Reached 5000 samples, ending early with 5004 samples.
Epoch 552, Mean Reward: 347.33
Epoch 553: Reached 5000 samples, ending early with 5002 samples.
Epoch 553, Mean Reward: 331.95
Epoch 554: Reached 5000 samples, ending early with 5044 samples.
Epoch 554, Mean Reward: 326.13
Epoch 555: Reached 5000 samples, ending early with 5008 samples.
Epoch 555, Mean Reward: 335.71
Epoch 556: Reached 5000 samples, ending early with 5049 samples.
Epoch 556, Mean Reward: 322.30
Epoch 557: Reached 5000 samples, ending early with 5032 samples.
Epoch 557, Mean Reward: 363.05
Epoch 558: Reached 5000 samples, ending early with 5051 samples.
Epoch 558, Mean Reward: 321.28
Epoch 559: Reached 5000 samples, ending early with 5047 samples.
Epoch 559, Mean Reward: 339.82
Epoch 560: Reached 5000 samples, ending early with 5003 samples.
Epoch 560, Mean Reward: 341.58
Epoch 561: Reached 5000 samples, ending early with 5039 samples.
Epoch 561, Mean Reward: 349.75
Epoch 562: Reached 5000 samples, ending early with 5001 samples.
Epoch 562, Mean Reward: 348.48
Epoch 563: Reached 5000 samples, ending early with 5056 samples.
Epoch 563, Mean Reward: 350.13
Epoch 564: Reached 5000 samples, ending early with 5009 samples.
Epoch 564, Mean Reward: 337.01
Epoch 565: Reached 5000 samples, ending early with 5026 samples.
Epoch 565, Mean Reward: 333.74
Epoch 566: Reached 5000 samples, ending early with 5054 samples.
Epoch 566, Mean Reward: 328.79
Epoch 567: Reached 5000 samples, ending early with 5011 samples.
Epoch 567, Mean Reward: 355.44
Epoch 568: Reached 5000 samples, ending early with 5086 samples.
Epoch 568, Mean Reward: 334.52
Epoch 569: Reached 5000 samples, ending early with 5042 samples.
Epoch 569, Mean Reward: 338.99
Epoch 570: Reached 5000 samples, ending early with 5020 samples.
Epoch 570, Mean Reward: 333.95
Epoch 571: Reached 5000 samples, ending early with 5017 samples.
Eval at 2803121 samples: 306.93
Epoch 571, Mean Reward: 344.26
Epoch 572: Reached 5000 samples, ending early with 5041 samples.
Epoch 572, Mean Reward: 335.43
Epoch 573: Reached 5000 samples, ending early with 5078 samples.
Epoch 573, Mean Reward: 338.91
Epoch 574: Reached 5000 samples, ending early with 5047 samples.
Epoch 574, Mean Reward: 314.88
Epoch 575: Reached 5000 samples, ending early with 5121 samples.
Epoch 575, Mean Reward: 340.67
Epoch 576: Reached 5000 samples, ending early with 5077 samples.
Epoch 576, Mean Reward: 350.12
Epoch 577: Reached 5000 samples, ending early with 5056 samples.
Epoch 577, Mean Reward: 327.87
Epoch 578: Reached 5000 samples, ending early with 5046 samples.
Epoch 578, Mean Reward: 335.89
Epoch 579: Reached 5000 samples, ending early with 5038 samples.
Epoch 579, Mean Reward: 344.38
Epoch 580: Reached 5000 samples, ending early with 5043 samples.
Epoch 580, Mean Reward: 337.23
Epoch 581: Reached 5000 samples, ending early with 5035 samples.
Epoch 581, Mean Reward: 331.69
Epoch 582: Reached 5000 samples, ending early with 5001 samples.
Epoch 582, Mean Reward: 337.83
Epoch 583: Reached 5000 samples, ending early with 5034 samples.
Epoch 583, Mean Reward: 320.40
Epoch 584: Reached 5000 samples, ending early with 5096 samples.
Epoch 584, Mean Reward: 330.86
Epoch 585: Reached 5000 samples, ending early with 5032 samples.
Epoch 585, Mean Reward: 317.04
Epoch 586: Reached 5000 samples, ending early with 5059 samples.
Epoch 586, Mean Reward: 339.52
Epoch 587: Reached 5000 samples, ending early with 5086 samples.
Epoch 587, Mean Reward: 345.45
Epoch 588: Reached 5000 samples, ending early with 5019 samples.
Epoch 588, Mean Reward: 343.40
Epoch 589: Reached 5000 samples, ending early with 5081 samples.
Epoch 589, Mean Reward: 353.27
Epoch 590: Reached 5000 samples, ending early with 5069 samples.
Epoch 590, Mean Reward: 324.23
Epoch 591: Reached 5000 samples, ending early with 5064 samples.
Eval at 2904244 samples: 333.51
Epoch 591, Mean Reward: 325.65
Epoch 592: Reached 5000 samples, ending early with 5061 samples.
Epoch 592, Mean Reward: 337.94
Epoch 593: Reached 5000 samples, ending early with 5042 samples.
Epoch 593, Mean Reward: 353.43
Epoch 594: Reached 5000 samples, ending early with 5048 samples.
Epoch 594, Mean Reward: 346.73
Epoch 595: Reached 5000 samples, ending early with 5047 samples.
Epoch 595, Mean Reward: 313.56
Epoch 596: Reached 5000 samples, ending early with 5055 samples.
Epoch 596, Mean Reward: 349.17
Epoch 597: Reached 5000 samples, ending early with 5045 samples.
Epoch 597, Mean Reward: 326.74
Epoch 598: Reached 5000 samples, ending early with 5050 samples.
Epoch 598, Mean Reward: 349.42
Epoch 599: Reached 5000 samples, ending early with 5038 samples.
Epoch 599, Mean Reward: 332.72
Epoch 600: Reached 5000 samples, ending early with 5047 samples.
Epoch 600, Mean Reward: 330.77
Epoch 601: Reached 5000 samples, ending early with 5064 samples.
Epoch 601, Mean Reward: 320.92
Epoch 602: Reached 5000 samples, ending early with 5038 samples.
Epoch 602, Mean Reward: 343.38
Epoch 603: Reached 5000 samples, ending early with 5049 samples.
Epoch 603, Mean Reward: 334.82
Epoch 604: Reached 5000 samples, ending early with 5019 samples.
