Steps,Return_1k,Return_10k,Label,Gamma
4504000,1608.1257191383786,16450.119286598994,TRPO_gamma_0.9,0.9
4600000,1436.3725732064386,16460.944997239287,TRPO_gamma_0.9,0.9
4704000,1632.522815719211,16538.50031190127,TRPO_gamma_0.9,0.9
4800000,1635.6168112962303,16691.06758845001,TRPO_gamma_0.9,0.9
4904000,1645.8417667260758,16653.590232447576,TRPO_gamma_0.9,0.9
5000000,1449.0935121025418,16647.247302096424,TRPO_gamma_0.9,0.9
5104000,1650.895153719899,16782.19873694516,TRPO_gamma_0.9,0.9
5200000,1448.8710486682462,14716.006779406864,TRPO_gamma_0.9,0.9
5304000,1450.1016539835964,16784.60372174028,TRPO_gamma_0.9,0.9
5400000,1647.181361073452,16854.49312708996,TRPO_gamma_0.9,0.9
5504000,1652.8015314507375,16817.625403160127,TRPO_gamma_0.9,0.9
5600000,1657.5642211840889,16874.69759170292,TRPO_gamma_0.9,0.9
5704000,1682.5695095576025,16954.061466968895,TRPO_gamma_0.9,0.9
5800000,1662.5171310630533,16991.032498621957,TRPO_gamma_0.9,0.9
5904000,1660.89864881039,16965.444246537387,TRPO_gamma_0.9,0.9
6000000,1666.8511919582634,17007.16854488063,TRPO_gamma_0.9,0.9
6104000,1648.322837372561,16935.447831741287,TRPO_gamma_0.9,0.9
6200000,1685.2698804241932,17027.745049819103,TRPO_gamma_0.9,0.9
6304000,1664.1111301513974,17103.11497750165,TRPO_gamma_0.9,0.9
6400000,1680.5087709230309,17151.302239800705,TRPO_gamma_0.9,0.9
6504000,1680.1982436095263,17120.943478873938,TRPO_gamma_0.9,0.9
6600000,1647.2377620261948,17034.654719423394,TRPO_gamma_0.9,0.9
6704000,1678.4016144651519,17153.053380823887,TRPO_gamma_0.9,0.9
6800000,1679.0895811222795,17093.680906064008,TRPO_gamma_0.9,0.9
6904000,1688.0329606344562,17216.96396119007,TRPO_gamma_0.9,0.9
7000000,1701.7994323288476,17239.646151603192,TRPO_gamma_0.9,0.9
7104000,1694.5129713857018,17146.246777691154,TRPO_gamma_0.9,0.9
7200000,1686.159657894438,17167.62117250422,TRPO_gamma_0.9,0.9
7304000,1679.3454732330006,17274.60452131001,TRPO_gamma_0.9,0.9
7400000,1694.0347380568237,17230.182755138176,TRPO_gamma_0.9,0.9
7504000,1714.7881833311937,17320.0291177196,TRPO_gamma_0.9,0.9
7600000,1694.7267187253183,17342.27195941339,TRPO_gamma_0.9,0.9
7704000,1696.0753292349618,15387.156876907524,TRPO_gamma_0.9,0.9
7800000,1697.7256756545248,17309.126259358225,TRPO_gamma_0.9,0.9
7904000,1716.070686330772,17352.43955267923,TRPO_gamma_0.9,0.9
8000000,1698.5349372216165,17355.754538341447,TRPO_gamma_0.9,0.9
8104000,1727.587842766078,17422.327634145742,TRPO_gamma_0.9,0.9
8200000,1697.0007273850538,15546.318529921908,TRPO_gamma_0.9,0.9
8304000,1707.4242994582105,17422.217540821915,TRPO_gamma_0.9,0.9
8400000,1704.3655995283145,15607.398511933216,TRPO_gamma_0.9,0.9
8504000,1723.4139282478131,17501.258101954045,TRPO_gamma_0.9,0.9
8600000,1723.2273732751273,17520.945837463416,TRPO_gamma_0.9,0.9
8704000,1727.1226330313507,17471.334551005064,TRPO_gamma_0.9,0.9
8800000,1717.1235042953413,17512.28742332838,TRPO_gamma_0.9,0.9
8904000,1727.4805899142852,17628.48730820255,TRPO_gamma_0.9,0.9
9000000,1737.8226795899081,17707.23741068745,TRPO_gamma_0.9,0.9
9104000,1724.0608790220801,17643.432853002647,TRPO_gamma_0.9,0.9
9200000,1743.2318904290228,17796.241814827088,TRPO_gamma_0.9,0.9
9304000,1737.1979829870652,17734.11494406178,TRPO_gamma_0.9,0.9
9400000,1748.9514507539457,17754.56337638143,TRPO_gamma_0.9,0.9
9504000,1751.9563001851554,17673.487102874737,TRPO_gamma_0.9,0.9
9600000,1748.7630412918802,17765.442335850683,TRPO_gamma_0.9,0.9
9704000,1739.7125127533454,17847.79118946408,TRPO_gamma_0.9,0.9
9800000,1748.327052974635,17888.661438951378,TRPO_gamma_0.9,0.9
9904000,1734.1414021889232,17832.422566901594,TRPO_gamma_0.9,0.9
10000000,1755.8445577078892,17858.1799150968,TRPO_gamma_0.9,0.9
104000,0.5404040638105976,842.5538606145432,TRPO_gamma_0.95,0.95
200000,-15.555584982714995,-239.26069811585734,TRPO_gamma_0.95,0.95
304000,980.2465475008024,8180.7331050254825,TRPO_gamma_0.95,0.95
400000,1196.096810946598,10211.639592934784,TRPO_gamma_0.95,0.95
504000,1478.5520349760557,9554.875983473676,TRPO_gamma_0.95,0.95
600000,1621.8783737553877,12250.295847816658,TRPO_gamma_0.95,0.95
704000,1506.5487699342143,9156.95219545,TRPO_gamma_0.95,0.95
800000,1754.8649304943242,17648.96577936506,TRPO_gamma_0.95,0.95
904000,1791.7971445114442,15452.604354571935,TRPO_gamma_0.95,0.95
1000000,1926.8714105128588,15256.262469299956,TRPO_gamma_0.95,0.95
1104000,2036.2110191879692,11940.037356279718,TRPO_gamma_0.95,0.95
1200000,2095.174833648869,12399.430318606053,TRPO_gamma_0.95,0.95
1304000,2138.279767189606,13771.380297431602,TRPO_gamma_0.95,0.95
1400000,2216.14518971289,14196.846292672151,TRPO_gamma_0.95,0.95
1504000,2269.47378754482,13624.411269112714,TRPO_gamma_0.95,0.95
1600000,2478.7888147472554,14191.634611109272,TRPO_gamma_0.95,0.95
1704000,2479.209625741696,19987.311646616792,TRPO_gamma_0.95,0.95
1800000,2495.3084269184283,19898.12741550408,TRPO_gamma_0.95,0.95
1904000,2398.094528379301,18994.54502459859,TRPO_gamma_0.95,0.95
2000000,2568.6266521108896,18680.474270671963,TRPO_gamma_0.95,0.95
2104000,2585.4519469453467,24388.97592304968,TRPO_gamma_0.95,0.95
2200000,2712.3852620950797,22430.914221122763,TRPO_gamma_0.95,0.95
2304000,2702.3476560933505,18817.431288709948,TRPO_gamma_0.95,0.95
2400000,2302.1712556404027,22591.581387727514,TRPO_gamma_0.95,0.95
2504000,2837.523949371175,20519.446763760985,TRPO_gamma_0.95,0.95
2600000,2714.1900972294966,20384.921985423578,TRPO_gamma_0.95,0.95
2704000,2769.4006101202235,23765.708726366203,TRPO_gamma_0.95,0.95
2800000,2915.3941302379694,22184.51136031313,TRPO_gamma_0.95,0.95
2904000,2787.364392321469,22032.377134666465,TRPO_gamma_0.95,0.95
3000000,2878.352453408773,25656.378623629298,TRPO_gamma_0.95,0.95
3104000,2780.1905568868865,25296.181162573044,TRPO_gamma_0.95,0.95
3200000,2941.3600382766826,23775.547785862826,TRPO_gamma_0.95,0.95
3304000,2802.7983282222685,21077.28902227537,TRPO_gamma_0.95,0.95
3400000,3079.8885965168665,22900.975910876095,TRPO_gamma_0.95,0.95
3504000,3128.248112120943,21646.697004137826,TRPO_gamma_0.95,0.95
3600000,2897.6688636284275,28377.732870124582,TRPO_gamma_0.95,0.95
3704000,3070.3171508503083,24552.07960629515,TRPO_gamma_0.95,0.95
3800000,3063.0638795695304,26308.932512938998,TRPO_gamma_0.95,0.95
3904000,3146.4124396567295,29780.07478582701,TRPO_gamma_0.95,0.95
4000000,3223.7655534084925,29923.24428200292,TRPO_gamma_0.95,0.95
4104000,3221.5250145253112,26335.078290164412,TRPO_gamma_0.95,0.95
4200000,3118.978758734605,22875.107997859614,TRPO_gamma_0.95,0.95
4304000,3182.111634941876,24535.25824527996,TRPO_gamma_0.95,0.95
4400000,2925.2806416599624,26775.463489707065,TRPO_gamma_0.95,0.95
4504000,3320.4711407280447,28678.186498519404,TRPO_gamma_0.95,0.95
4600000,3226.25933429048,25743.324841087036,TRPO_gamma_0.95,0.95
4704000,2941.6434477229427,25943.30439064464,TRPO_gamma_0.95,0.95
4800000,3286.392816244102,26602.501216809113,TRPO_gamma_0.95,0.95
4904000,3100.5379201966357,29044.36832713843,TRPO_gamma_0.95,0.95
5000000,2939.954653060115,28078.50338000441,TRPO_gamma_0.95,0.95
5104000,3363.409034024121,29729.283101662488,TRPO_gamma_0.95,0.95
5200000,3335.3313245757913,24768.170752317754,TRPO_gamma_0.95,0.95
5304000,3312.0855925089395,22714.207698441503,TRPO_gamma_0.95,0.95
5400000,3395.460049813304,32017.615719368827,TRPO_gamma_0.95,0.95
5504000,3247.5775488570157,19607.377348720864,TRPO_gamma_0.95,0.95
5600000,3349.176383815382,24580.188364073758,TRPO_gamma_0.95,0.95
5704000,3384.3090578796678,24778.9075551707,TRPO_gamma_0.95,0.95
5800000,3431.4126474110076,34810.04582744008,TRPO_gamma_0.95,0.95
5904000,3189.153995464483,30420.85899422152,TRPO_gamma_0.95,0.95
6000000,3378.191610508077,35142.74268143687,TRPO_gamma_0.95,0.95
6104000,3204.711344696977,26169.024889019005,TRPO_gamma_0.95,0.95
6200000,3519.391675703972,27916.846224367815,TRPO_gamma_0.95,0.95
6304000,3028.163385545829,23881.88151592251,TRPO_gamma_0.95,0.95
6400000,2940.6158723314247,24341.571685337167,TRPO_gamma_0.95,0.95
6504000,3270.601368814188,32863.499782724844,TRPO_gamma_0.95,0.95
6600000,3442.2956294221904,28358.77057728332,TRPO_gamma_0.95,0.95
6704000,3468.298721251779,29935.198042984634,TRPO_gamma_0.95,0.95
6800000,3484.442457486092,31307.171465665226,TRPO_gamma_0.95,0.95
6904000,3304.025645839113,28263.44616498403,TRPO_gamma_0.95,0.95
7000000,3459.3640801162,34172.30565675965,TRPO_gamma_0.95,0.95
7104000,3488.0496454455597,34198.31819571882,TRPO_gamma_0.95,0.95
7200000,3574.064486865046,33334.072084573454,TRPO_gamma_0.95,0.95
7304000,3421.0921483174125,33800.27364604005,TRPO_gamma_0.95,0.95
7400000,3284.261358225277,29376.02961486684,TRPO_gamma_0.95,0.95
7504000,3474.6793125936115,30801.617036032072,TRPO_gamma_0.95,0.95
